amplitude,duration,energy,rms,rise_time,counts,label
0.000225295,0.0034123,1168.642373,1.13E-05,0.000532,114,0
0.000162882,0.0009342,307.5661131,1.15E-05,7.16E-05,23,0
0.000149182,0.000572,155.7470049,1.27E-05,8.00E-07,10,0
0.000123303,0.0007097,104.2397974,1.27E-05,3.00E-07,4,0
0.00027553,0.0010234,646.1651694,1.31E-05,0.0002436,63,0
0.000132437,0.0006959,156.0035751,1.27E-05,0.0003003,4,0
0.000123303,0.000236,111.9227213,1.36E-05,0.0002289,7,0
0.000112648,0.0003182,83.3195941,1.27E-05,0.0002968,3,0
0.000149182,0.0003253,187.7764751,1.27E-05,0.0003006,19,0
0.000207028,0.0008132,293.1929916,9.81E-06,1.08E-05,20,0
0.0003897,0.0028284,3130.226047,1.32E-05,0.000452,212,0
0.000210072,0.0013584,652.53623,9.13E-06,0.0004744,70,0
0.000167449,0.0015305,460.3220546,9.62E-06,0.0005477,42,0
0.002619817,0.0049095,22144.13725,1.04E-05,4.48E-05,527,0
0.000190283,0.0006846,180.7120818,1.45E-05,0.0001534,12,0
0.000159838,0.0005314,158.330689,1.30E-05,3.80E-06,6,0
0.000292275,0.001082,310.9756788,1.01E-05,3.23E-05,21,0
0.001607511,0.003693,7264.119091,1.01E-05,2.34E-05,400,0
0.002079413,0.0063036,52656.13279,1.30E-05,0.0002193,643,0
0.000872258,0.003844,10959.48622,1.02E-05,0.0001897,375,0
0.00035621,0.0023142,1626.718789,1.14E-05,0.0001856,132,0
0.00022834,0.002229,789.2552368,1.03E-05,0.0001856,81,0
0.000135482,0.0003476,143.7747798,1.16E-05,0.0003323,10,0
0.000371433,0.0023576,1466.996059,6.54E-06,0.0002456,143,0
0.000278574,0.0014451,535.7728782,5.93E-06,0.0002167,38,0
0.000165927,0.000515,165.2138703,8.42E-06,2.67E-05,13,0
0.00036991,0.0019797,1070.958092,9.23E-06,8.70E-06,118,0
0.000184194,0.0009629,292.8364072,9.78E-06,0.0004537,23,0
0.000130915,0.0006759,138.1341286,9.78E-06,4.00E-07,3,0
0.000765699,0.0028855,2358.49739,9.03E-06,4.78E-05,198,0
0.000433845,0.0023543,1462.820119,9.78E-06,0.0001621,150,0
0.000190283,0.0009634,354.7587147,1.00E-05,0.0002515,32,0
0.000173538,0.0007525,216.7853132,9.83E-06,0.0007352,15,0
0.000280097,0.0017312,1179.866206,1.29E-05,0.0002538,115,0
0.000124826,0.0004492,126.6862596,1.28E-05,0.0004096,5,0
0.000280097,0.0015198,439.9450238,1.13E-05,8.90E-06,36,0
0.000235951,0.0018178,746.4003214,1.28E-05,0.0006566,78,0
0.000232906,0.0018,536.3680506,1.29E-05,0.0002549,47,0
0.00048408,0.0030139,2231.802418,1.28E-05,1.11E-05,233,0
0.001222378,0.0042346,9048.90996,1.45E-05,3.55E-05,399,0
0.002307753,0.0072232,74991.5815,1.28E-05,0.0004923,729,0
0.00098795,0.0049514,14628.36618,1.29E-05,0.0001936,473,0
0.000105036,0.0003902,76.31480148,1.64E-05,2.00E-07,1,0
0.000144615,0.0007251,158.4044715,1.51E-05,0.0004593,10,0
0.000330331,0.0019893,1038.341792,1.61E-05,0.0003464,97,0
0.000150704,0.0012777,299.2334214,1.64E-05,0.0007096,20,0
0.000318153,0.0003379,203.9499444,1.43E-05,1.21E-05,17,0
0.000199417,0.0004806,168.4544594,1.61E-05,0.0003029,11,0
0.000118737,0.0003886,111.7126823,1.51E-05,3.75E-05,4,0
0.000213117,0.0017187,492.2293573,1.67E-05,4.69E-05,26,0
0.000176583,0.0006925,245.1536527,1.67E-05,0.0001489,17,0
0.000187239,0.0004592,168.4524202,1.43E-05,1.28E-05,13,0
0.000237473,0.0003416,236.5489114,1.59E-05,2.42E-05,19,0
0.000144615,0.0002272,129.4397546,1.70E-05,0.00022,10,0
0.000165927,0.0004504,152.5752857,1.67E-05,0.0004133,13,0
0.000892047,0.0052121,18888.28599,1.74E-05,0.000161,463,0
0.000595205,0.0032405,6635.56068,1.63E-05,0.000288,307,0
0.000130915,0.0004176,130.8797177,1.74E-05,8.33E-05,6,0
0.00025574,0.0025804,568.3120591,1.47E-05,0.0015207,29,0
0.000170494,0.0008453,331.6372726,1.54E-05,0.0004065,23,0
0.000162882,0.0004665,174.0464475,1.54E-05,0.0002051,8,0
0.000299886,0.0021758,736.6086648,1.47E-05,2.60E-05,50,0
0.000197894,0.0011701,479.199707,1.79E-05,0.0002112,46,0
0.000130915,0.0003264,137.1089602,1.79E-05,2.09E-05,13,0
0.000176583,0.000573,221.8561894,1.78E-05,0.0002759,15,0
0.00012787,0.0003186,94.63973422,1.74E-05,3.41E-05,3,0
0.000243562,0.0007852,167.384799,8.97E-06,2.40E-06,15,0
0.00022834,0.0012643,410.3400864,1.05E-05,0.0002042,47,0
0.000133959,0.0005208,104.7603531,7.65E-06,4.00E-07,5,0
0.000618039,0.0022278,2929.828042,8.97E-06,0.0001651,280,0
0.000281619,0.0014925,555.4864229,8.18E-06,7.80E-06,62,0
0.00025574,0.0008817,497.1383941,7.65E-06,7.90E-06,80,0
0.000211595,0.0008489,202.6303876,8.97E-06,3.04E-05,24,0
0.000115692,0.0003326,68.69583469,8.99E-06,3.00E-07,0,0
0.000156793,0.0006633,193.2850408,1.27E-05,0.0001287,17,0
0.000120259,0.0006314,161.8969035,9.89E-06,9.70E-06,4,0
0.000205506,0.0006446,187.7358762,1.41E-05,0.0002592,16,0
0.000129392,0.0004012,140.5333566,1.41E-05,1.49E-05,6,0
0.000176583,0.0006947,395.5637567,1.41E-05,0.0002155,34,0
0.000159838,0.0010122,295.9863439,9.68E-06,8.17E-05,16,0
0.000328809,0.0006989,163.4340073,1.16E-05,8.70E-06,7,0
0.000264874,0.0015609,461.3869877,1.32E-05,2.43E-05,34,0
0.000299886,0.0023217,990.2417399,9.55E-06,3.26E-05,107,0
0.000121781,0.0005218,86.81591912,9.66E-06,1.65E-05,2,0
0.000205506,0.0005235,200.2867746,9.42E-06,7.60E-06,21,0
0.000172016,0.0005051,215.5395388,7.93E-06,0.0004386,16,0
0.000353165,0.001778,1144.053902,7.47E-06,0.0004939,81,0
0.000155271,0.0010179,265.9334283,6.45E-06,0.0001569,14,0
0.000223773,0.0006791,133.9231518,7.07E-06,5.60E-06,10,0
0.00025574,0.0018208,811.7331215,8.57E-06,0.0004629,77,0
0.000409489,0.001746,1211.92265,7.27E-06,3.75E-05,108,0
0.000490169,0.0033066,3322.072329,1.01E-05,0.0002621,195,0
0.000307497,0.0010563,263.2119119,9.36E-06,5.70E-06,13,0
0.000758088,0.0030721,2085.794606,1.01E-05,1.76E-05,177,0
0.001102119,0.0030007,2895.975608,9.70E-06,2.58E-05,237,0
0.000756565,0.0029374,4213.194182,1.24E-05,2.72E-05,275,0
0.000152226,0.0004436,85.40376346,1.27E-05,6.00E-07,4,0
0.000371433,0.0017736,707.4759908,1.09E-05,6.70E-06,74,0
0.000240518,0.0019669,767.5662499,1.30E-05,0.0005681,69,0
0.000412534,0.0009985,295.9425008,1.12E-05,7.70E-06,19,0
0.000438412,0.0013142,464.8731167,1.12E-05,1.26E-05,39,0
0.00012787,0.0002992,101.5339458,1.22E-05,0.0002495,6,0
0.000397311,0.0016072,947.5967708,1.30E-05,0.0002258,89,0
0.001406572,0.0033981,5128.087708,1.20E-05,0.0001645,339,0
0.001030573,0.0047182,8785.316344,1.30E-05,0.0001711,396,0
0.000532793,0.0026669,2138.603759,1.22E-05,0.000411,188,0
0.001158443,0.004253,5798.489491,1.20E-05,5.23E-05,348,0
0.000653051,0.0038334,5231.520625,1.46E-05,3.19E-05,318,0
0.000348599,0.0003297,157.8478588,1.20E-05,5.90E-06,9,0
0.000108081,0.000326,62.92791802,1.46E-05,1.00E-07,2,0
0.001137132,0.0042605,7583.511162,1.30E-05,5.68E-05,395,0
0.00050387,0.0039842,3090.062801,1.35E-05,0.0004187,251,0
0.000159838,0.0006775,163.4013799,1.46E-05,4.40E-06,8,0
0.000165927,0.0003922,132.3765934,1.43E-05,1.71E-05,7,0
0.000344032,0.0024657,1107.402553,1.46E-05,1.52E-05,118,0
0.000334898,0.0022095,785.9664482,1.30E-05,0.0011537,70,0
0.000295319,0.0031167,1585.433976,1.60E-05,0.0002361,175,0
0.000167449,0.0013781,263.3966461,1.43E-05,0.0010185,12,0
0.000141571,0.0006746,126.1525417,1.30E-05,1.58E-05,5,0
0.000162882,0.0009325,227.7110508,1.56E-05,0.0002466,12,0
0.000333376,0.0011735,384.0056774,1.56E-05,4.40E-06,32,0
0.000251174,0.0026245,799.9016021,1.60E-05,6.20E-06,82,0
0.000173538,0.0003077,72.76916456,1.56E-05,8.10E-06,4,0
0.000805278,0.0106464,14307.88443,1.68E-05,0.0043938,707,0
0.000513003,0.0037587,3530.386562,1.73E-05,0.0002523,263,0
0.002794877,0.0071929,64536.29946,1.47E-05,0.0001715,766,0
0.003100853,0.0076404,112634.5442,1.70E-05,0.0003033,782,0
0.002077891,0.0074421,51128.41432,1.55E-05,0.0003117,709,0
0.000158315,0.0006607,194.9979805,1.70E-05,1.42E-05,14,0
0.000176583,0.0012198,431.2362825,1.37E-05,0.0010937,41,0
0.000185716,0.0018837,585.8168571,1.59E-05,0.0001587,45,0
0.000121781,0.0003224,114.8297135,1.39E-05,0.0003181,2,0
0.000270963,0.0007451,454.7211681,1.13E-05,0.0001869,46,0
0.000112648,0.0002542,69.02600197,9.24E-06,0.0002538,1,0
0.000176583,0.0007527,261.773988,1.13E-05,0.0002211,25,0
0.001511609,0.0071801,19046.31469,1.07E-05,0.0024155,689,0
0.000394266,0.0019933,947.0399727,9.90E-06,0.0003684,119,0
0.000779399,0.0050362,9532.303403,9.90E-06,0.0003952,383,0
0.000353165,0.0010071,328.0147944,1.12E-05,1.39E-05,37,0
0.000372955,0.002041,790.7202267,1.30E-05,1.54E-05,87,0
0.000249651,0.0025955,861.1305768,1.12E-05,2.54E-05,68,0
0.00058455,0.0041022,3618.347129,1.30E-05,0.0001888,256,0
0.000344032,0.0020115,983.7384085,1.16E-05,1.07E-05,101,0
0.000179627,0.0021936,634.4664771,1.18E-05,0.0009982,47,0
0.000281619,0.0010591,276.1107744,1.16E-05,1.22E-05,18,0
0.000170494,0.0007271,246.4908209,1.18E-05,1.78E-05,16,0
0.000141571,0.0006165,160.2810118,1.33E-05,0.0005698,6,0
0.000243562,0.001762,506.1463436,1.49E-05,0.0004286,32,0
0.000257263,0.0024608,1087.117936,1.41E-05,0.0002374,85,0
0.000176583,0.0002765,155.6476396,1.17E-05,0.0002157,10,0
0.000124826,0.0007364,171.9580143,1.09E-05,0.0002975,5,0
0.000245085,0.0021339,1186.878322,1.12E-05,0.0004871,112,0
0.0004171,0.0033557,4081.11967,1.45E-05,0.000245,257,0
0.000138526,0.000449,137.3112131,1.45E-05,0.0001899,7,0
0.000130915,0.0004305,140.2482374,1.45E-05,0.0001157,10,0
0.000231384,0.0009773,295.9380516,1.17E-05,3.72E-05,24,0
0.000165927,0.000284,212.8469422,1.27E-05,0.0001636,24,0
0.000129392,0.0004446,108.7163355,1.61E-05,0.0001655,4,0
0.000330331,0.0009873,412.9293319,1.21E-05,9.10E-06,26,0
0.000193328,0.0011721,344.1051194,1.52E-05,0.0002416,26,0
0.000360777,0.0024116,1445.584312,1.11E-05,0.0001836,119,0
0.000165927,0.0002578,146.5110342,9.12E-06,0.0001068,14,0
0.000791577,0.0039381,3944.158646,1.03E-05,2.24E-05,365,0
0.000296842,0.0036874,1558.41402,9.12E-06,0.0001814,167,0
0.004466324,0.0066571,72536.43436,7.21E-06,0.0001118,826,0
0.002820756,0.0071517,77371.26336,8.51E-06,0.0005417,810,0
0.001513131,0.0053125,17647.52366,7.21E-06,8.09E-05,572,0
0.000668274,0.0043238,2887.83729,6.79E-06,2.16E-05,309,0
0.000340987,0.0017975,687.8003569,7.06E-06,7.20E-06,75,0
0.00020855,0.0007977,270.0093535,9.00E-06,1.93E-05,21,0
0.000755043,0.0032868,4475.407806,1.23E-05,0.0004666,281,0
0.00042319,0.0029507,2093.699804,1.03E-05,0.0002557,150,0
0.000272485,0.0023568,947.7228313,9.20E-06,0.0007452,90,0
0.000264874,0.0006761,279.7667142,1.27E-05,0.0004687,26,0
0.000223773,0.0007357,303.6435923,1.27E-05,0.0004288,23,0
0.000380566,0.0016795,741.4456803,1.27E-05,1.13E-05,94,0
0.000143093,0.0004905,137.0694736,1.42E-05,2.12E-05,10,0
0.000395789,0.0026598,1500.200765,1.42E-05,0.0001603,132,0
0.006500069,0.0074652,133319.7981,1.30E-05,6.92E-05,854,0
0.004642906,0.0087995,249992.614,1.56E-05,0.0004844,962,0
0.000666752,0.0050142,8570.503878,1.38E-05,0.0002435,378,0
0.001700369,0.0059734,24665.24629,1.56E-05,0.0004657,545,0
0.000741343,0.0048261,6683.099948,1.32E-05,0.0004618,394,0
0.000129392,0.0003035,83.42720899,1.66E-05,4.10E-06,2,0
0.000744387,0.0048332,2568.470431,1.44E-05,0.0011072,202,0
0.000328809,0.0041091,2146.915039,1.59E-05,0.0011441,194,0
0.000202461,0.0003036,157.3434314,1.54E-05,0.0002819,6,0
0.000240518,0.0022376,712.3587959,1.54E-05,0.0003646,62,0
0.000120259,0.00029,127.8384155,1.59E-05,0.0001779,4,0
0.000115692,0.0002492,84.0868947,1.52E-05,3.00E-07,2,0
0.000267919,0.0013996,341.5304264,1.29E-05,2.97E-05,20,0
0.00014766,0.0004789,129.072418,1.48E-05,7.60E-05,5,0
0.000334898,0.0027346,1941.264205,1.64E-05,0.0005042,165,0
0.000150704,0.0004018,134.290025,1.43E-05,0.0001875,9,0
0.000260307,0.0013582,630.9144444,1.60E-05,0.0001996,55,0
0.000137004,0.0003558,156.7615139,1.43E-05,1.08E-05,14,0
0.000278574,0.0024725,1523.956495,1.60E-05,0.0006883,149,0
0.000150704,0.0003713,127.2014392,1.34E-05,0.0002578,7,0
0.000118737,0.0004393,85.37521446,1.35E-05,0.0001101,4,0
0.000290753,0.0012213,810.6809798,1.26E-05,0.0001752,74,0
0.000164405,0.000276,137.0346216,9.92E-06,2.10E-05,14,0
0.000481036,0.0026084,1032.652014,7.15E-06,0.0003078,115,0
0.000261829,0.001845,607.4560686,1.10E-05,0.0003571,66,0
0.000193328,0.0004724,186.8823724,1.10E-05,0.0001123,11,0
0.000106559,0.0004624,75.76921906,9.02E-06,0.0003548,2,0
0.000170494,0.0009357,310.0831519,1.25E-05,0.0004317,25,0
0.00011417,0.0004609,120.323634,1.25E-05,3.30E-06,2,0
0.00011417,0.0002739,69.7666074,1.25E-05,3.00E-07,1,0
0.000525181,0.0026477,831.6845127,1.08E-05,1.21E-05,96,0
0.000188761,0.0014192,445.8763556,1.12E-05,0.0002269,47,0
0.000269441,0.0021939,812.5976555,1.19E-05,0.00023,76,0
0.00011417,0.0003089,82.78328083,9.61E-06,3.00E-07,1,0
0.000196372,0.0004812,229.5343861,1.10E-05,0.0002204,25,0
0.000261829,0.0010169,434.9914023,1.10E-05,1.34E-05,40,0
0.000794622,0.0030603,3424.689839,9.96E-06,5.89E-05,243,0
0.000178105,0.0020083,550.9622414,9.30E-06,0.0003107,47,0
0.0004171,0.002633,1778.334717,1.21E-05,0.000506,150,0
0.000566282,0.0015975,1079.709286,9.96E-06,2.61E-05,83,0
0.000130915,0.0002286,100.9621317,9.30E-06,6.00E-07,5,0
0.000340987,0.0024355,1835.394797,6.30E-06,0.0010094,178,0
0.000334898,0.0022626,1132.714018,7.06E-06,0.0002288,106,0
0.000213117,0.0017984,723.2839774,6.25E-06,0.0002768,69,0
0.000383611,0.0016458,979.426676,7.48E-06,6.26E-05,79,0
0.000415578,0.002368,1543.327915,8.26E-06,0.0001738,136,0
0.000238996,0.0019492,747.1257254,7.57E-06,0.0002651,61,0
0.000706331,0.0040378,5690.053362,8.84E-06,0.0005884,331,0
0.00066523,0.0033246,3520.024389,7.61E-06,6.30E-05,242,0
0.000386655,0.0022344,1974.398836,7.04E-06,0.0004354,179,0
0.000115692,0.0005119,114.584359,8.84E-06,0.0005079,4,0
0.000281619,0.0017795,504.49078,9.18E-06,0.0002321,40,0
0.000158315,0.0009342,211.9277201,9.70E-06,0.0002357,7,0
0.000506914,0.0022338,1497.521238,9.18E-06,4.90E-05,155,0
0.000217684,0.0009987,358.7104332,9.70E-06,1.22E-05,33,0
0.000366866,0.0026276,1298.412109,1.21E-05,0.0004302,126,0
0.000176583,0.0007886,280.3708777,1.21E-05,0.000266,19,0
0.000263352,0.0010146,285.0200074,9.18E-06,1.46E-05,23,0
0.000249651,0.0012724,389.5102573,1.26E-05,0.0004643,18,0
0.000555627,0.0036771,4475.277852,1.35E-05,0.000758,355,0
0.000401878,0.0030439,1801.811353,1.24E-05,0.0009086,176,0
0.000449068,0.0012152,529.7017675,1.27E-05,1.37E-05,55,0
0.000315109,0.0016149,501.5116738,1.47E-05,0.0001637,55,0
0.000143093,0.0003954,75.40438514,1.31E-05,2.20E-06,2,0
0.000662185,0.0028283,2286.226443,1.31E-05,3.09E-05,197,0
0.000328809,0.0017982,1055.283767,1.41E-05,0.0002541,102,0
0.000278574,0.0013438,519.5944962,1.25E-05,0.0001851,56,0
0.004084235,0.0093595,142521.7963,1.19E-05,0.0018775,1134,0
0.004752509,0.0130649,306606.2098,1.33E-05,0.0023188,1376,0
0.000162882,0.0011516,390.5902992,1.35E-05,0.0001358,29,0
0.000388177,0.0010075,343.5378472,1.18E-05,5.80E-06,18,0
0.000188761,0.0004768,171.8001607,1.24E-05,0.0002234,17,0
0.000223773,0.0012444,393.7327279,1.35E-05,1.14E-05,51,0
0.000471902,0.0028073,3180.37727,1.33E-05,0.0002221,208,0
0.000270963,0.0024465,813.8682712,1.14E-05,0.0002695,60,0
0.000155271,0.000363,144.5560768,1.16E-05,0.0001238,8,0
0.000298364,0.0022822,732.7789283,1.17E-05,0.0002439,62,0
0.000129392,0.0003295,105.196096,8.98E-06,0.0003287,5,0
0.000243562,0.0003551,181.495418,8.66E-06,9.10E-06,11,0
0.000144615,0.0004485,124.7270384,1.07E-05,0.0002121,5,0
0.000365343,0.0019218,1002.642571,8.60E-06,0.000255,83,0
0.000365343,0.0020617,754.5917511,9.79E-06,0.0010537,65,0
0.00016136,0.001662,444.4212838,9.75E-06,0.0005096,36,0
0.000135482,0.0003099,154.8264852,1.02E-05,0.0002848,8,0
0.000325765,0.0011818,596.3840638,9.40E-06,3.85E-05,60,0
0.000321198,0.0036834,1385.483486,1.18E-05,0.0001741,92,0
0.0004171,0.0010079,429.448448,8.85E-06,1.42E-05,33,0
0.000226817,0.0006513,326.5516584,1.07E-05,0.0002202,33,0
0.000179627,0.0010272,257.1815854,1.07E-05,1.84E-05,22,0
0.000231384,0.0005573,156.8184265,8.62E-06,2.58E-05,8,0
0.00017506,0.0006523,184.7758644,1.01E-05,7.40E-06,15,0
0.000261829,0.0006758,154.7293445,6.84E-06,7.60E-06,13,0
0.000168971,0.0011206,323.4984917,8.21E-06,4.21E-05,17,0
0.000196372,0.0010775,420.7784518,8.29E-06,0.0004301,32,0
0.000333376,0.0004988,225.7598011,1.01E-05,6.90E-06,15,0
0.000200939,0.0002746,184.298781,9.77E-06,0.0001635,14,0
0.000193328,0.0002828,198.3319099,8.90E-06,0.0002582,23,0
0.000155271,0.0003716,175.8365066,9.77E-06,0.0003224,13,0
0.000327287,0.0014665,557.1189991,1.11E-05,1.92E-05,51,0
0.000400356,0.0025652,1946.553091,1.29E-05,0.0001685,168,0
0.000207028,0.001141,409.9444788,1.10E-05,0.0002291,35,0
0.000197894,0.000852,249.5125652,1.09E-05,0.000224,16,0
0.009827739,0.0110175,421249.402,1.11E-05,0.0026836,1679,0
0.007795516,0.0110749,508239.2942,1.29E-05,0.002695,1601,0
0.003285047,0.0097162,87731.71528,1.10E-05,0.0028951,1255,0
0.001140176,0.0032073,4751.825297,1.17E-05,4.92E-05,309,0
0.000132437,0.0003234,82.15242219,1.41E-05,0.0003197,2,0
0.000264874,0.0010023,328.3993716,1.20E-05,6.10E-06,19,0
0.000249651,0.0011419,585.8164863,1.41E-05,0.0004403,46,0
0.00016136,0.0012184,386.2693902,1.41E-05,0.0001205,27,0
0.000120259,0.0004825,106.807075,1.60E-05,0.0002171,7,0
0.000493214,0.003123,1982.491179,1.60E-05,0.0002594,163,0
0.000185716,0.0011176,281.3421924,1.27E-05,5.60E-06,17,0
0.000557149,0.0018561,1692.842712,1.28E-05,2.27E-05,149,0
0.000625651,0.0072557,11832.76365,1.60E-05,0.0034223,648,0
0.00028923,0.0032221,1377.928013,1.27E-05,0.0009063,145,0
0.000304453,0.0022347,848.2237429,1.28E-05,0.0004191,85,0
0.000315109,0.0035586,2022.727836,1.39E-05,0.0010284,203,0
0.000140048,0.0004395,170.7266072,1.60E-05,0.0003781,10,0
0.000188761,0.0014011,566.6543635,1.67E-05,0.0004267,46,0
0.000295319,0.0011841,350.4477237,1.33E-05,1.89E-05,28,0
0.000211595,0.0013586,462.3462525,1.65E-05,1.86E-05,52,0
0.000133959,0.0004678,111.4882761,1.65E-05,5.50E-06,5,0
0.000149182,0.0007042,199.1691927,1.67E-05,5.00E-07,15,0
0.000304453,0.0010098,408.9875314,1.16E-05,1.56E-05,40,0
0.000211595,0.0017775,575.3286236,1.52E-05,1.52E-05,55,0
0.000543448,0.0033799,3472.223731,1.52E-05,0.0004168,246,0
0.000657618,0.0037013,5005.542072,1.52E-05,0.0005093,226,0
0.00027553,0.0015027,465.891426,1.22E-05,3.63E-05,37,0
0.000333376,0.0028456,1357.656002,1.39E-05,0.0001801,109,0
0.00042319,0.0014195,1355.248617,1.48E-05,0.0004576,97,0
0.00012787,0.0002051,61.16594447,1.41E-05,4.00E-07,2,0
0.000427756,0.0016993,1742.682584,1.41E-05,0.0004603,97,0
0.000187239,0.0010034,452.1582469,1.23E-05,0.0001247,46,0
0.000761132,0.002881,2213.163446,9.55E-06,7.36E-05,176,0
0.00022834,0.0018792,503.2562213,9.96E-06,0.0005258,35,0
0.00012787,0.0008901,194.2182593,1.09E-05,0.0005824,10,0
0.000150704,0.0006224,185.3946732,1.27E-05,0.0001427,10,0
0.000185716,0.0003273,150.9781177,9.93E-06,9.35E-05,14,0
0.000191805,0.0016666,504.428862,1.27E-05,0.0002153,39,0
0.000156793,0.0005156,173.1080383,1.11E-05,2.91E-05,9,0
0.000133959,0.0004308,95.91257449,1.08E-05,0.000218,3,0
0.000392744,0.0017907,969.4838395,1.09E-05,3.12E-05,77,0
0.000167449,0.001274,312.1960556,1.23E-05,0.0001965,20,0
0.000185716,0.000451,136.5900729,1.16E-05,0.0001059,10,0
0.000316631,0.0027253,1804.546959,1.16E-05,0.0003557,154,0
0.000459724,0.0011147,404.1482913,1.09E-05,2.38E-05,22,0
0.000261829,0.0012233,386.936584,1.37E-05,0.0002179,39,0
0.000106559,0.000225,63.46654858,1.23E-05,2.10E-06,2,0
0.000802233,0.0046005,9715.886049,1.42E-05,0.0002852,365,0
0.000315109,0.0019952,1081.703637,1.35E-05,2.45E-05,105,0
0.000117214,0.0005011,132.2678662,1.42E-05,2.11E-05,4,0
0.000124826,0.0006382,128.4705718,1.42E-05,0.0004394,4,0
0.000109603,0.0002128,50.63692668,1.45E-05,0.0002123,1,0
0.000319676,0.0028178,1295.849651,1.26E-05,0.0003876,105,0
0.000328809,0.0011975,433.6620202,1.18E-05,9.93E-05,31,0
0.000172016,0.0003099,129.7301572,1.21E-05,6.20E-05,6,0
0.000803756,0.0062182,11542.01327,1.47E-05,0.0004363,595,0
0.000441457,0.0056924,5177.115602,1.28E-05,0.0002039,395,0
0.000394266,0.0046346,3732.058149,1.20E-05,0.0026521,323,0
0.000258785,0.0018853,880.3457192,1.28E-05,4.75E-05,79,0
0.000710897,0.0024871,1336.862322,1.19E-05,1.09E-05,114,0
0.000199417,0.0018978,440.1589559,1.14E-05,0.0001517,32,0
0.000193328,0.0012567,479.8501236,1.35E-05,3.46E-05,44,0
0.000112648,0.0004639,94.44906772,1.15E-05,0.000399,4,0
0.000190283,0.0010402,257.3057921,1.15E-05,3.10E-06,17,0
0.000260307,0.0018872,612.9226451,1.35E-05,0.000493,40,0
0.000412534,0.002362,1398.706954,1.41E-05,0.0001322,124,0
0.000158315,0.000431,171.0977441,1.13E-05,0.0002544,8,0
0.000132437,0.0002841,66.49598629,1.22E-05,0.0002797,1,0
0.00024204,0.0015917,596.6749298,1.47E-05,0.0001902,50,0
0.000185716,0.0004462,203.293781,1.22E-05,0.0001498,12,0
0.000137004,0.0006363,141.1754309,1.47E-05,0.0005009,5,0
0.000872258,0.0028283,3688.866856,1.11E-05,3.60E-05,224,0
0.00025574,0.0017601,818.6138928,1.08E-05,0.001011,65,0
0.000229862,0.0005713,251.9620319,9.97E-06,0.0002597,16,0
0.000188761,0.0006953,276.4332482,1.20E-05,0.0004427,24,0
0.000222251,0.0015998,580.2844696,1.14E-05,0.0006876,59,0
0.000293797,0.0010342,372.4813378,9.73E-06,0.0001472,31,0
0.000407967,0.0028418,2896.496534,1.14E-05,0.000528,190,0
0.000231384,0.0014692,599.4420505,9.18E-06,0.0001528,51,0
0.000328809,0.0019597,1701.67362,1.14E-05,0.0001837,132,0
0.00017506,0.0007361,229.9531665,7.66E-06,0.0007113,22,0
0.000328809,0.002904,1227.072155,6.88E-06,0.0002439,151,0
0.000499303,0.0031125,2272.360622,7.66E-06,0.000168,160,0
0.000334898,0.0016271,1151.059899,6.88E-06,0.0003076,102,0
0.000132437,0.0002165,76.68019154,9.97E-06,0.0001987,4,0
0.000392744,0.0015913,732.2040554,1.07E-05,1.70E-05,102,0
0.000458202,0.0016791,787.5203292,1.17E-05,2.06E-05,89,0
0.000126348,0.0011028,223.5346479,1.29E-05,0.0005163,8,0
0.000176583,0.0015803,364.4717688,1.38E-05,0.0001378,24,0
0.000111125,0.0002538,94.89268944,1.13E-05,0.0002435,3,0
0.000149182,0.0003168,106.8780768,1.35E-05,0.0002624,10,0
0.002893825,0.0060597,51682.40201,1.09E-05,8.60E-05,646,0
0.001892175,0.006683,52081.24853,1.14E-05,0.0010508,652,0
0.000315109,0.0019746,1058.229319,1.40E-05,0.0004556,91,0
0.000182672,0.0005553,289.3741,1.10E-05,0.0002885,27,0
0.000621084,0.002621,1988.421398,8.96E-06,4.41E-05,124,0
0.000270963,0.0018593,1248.740101,9.88E-06,0.000184,119,0
0.000398833,0.0029435,2253.717016,1.12E-05,3.01E-05,181,0
0.00033642,0.0016567,1072.884593,1.30E-05,0.0001744,101,0
0.000115692,0.0009429,159.5939821,1.00E-05,0.000369,3,0
0.000182672,0.0002527,112.6781574,1.17E-05,1.88E-05,13,0
0.000321198,0.0017623,911.2920886,1.36E-05,0.0002421,72,0
0.000178105,0.001403,474.567169,1.30E-05,2.93E-05,28,0
0.000141571,0.0009116,262.9803684,1.16E-05,0.0001297,12,0
0.000105036,0.000361,77.56252235,1.12E-05,0.0003034,3,0
0.000386655,0.0024055,2111.034328,1.07E-05,0.0005222,143,0
0.000178105,0.0007954,320.0474928,8.91E-06,2.47E-05,25,0
0.002269696,0.0045774,15428.8307,8.23E-06,9.66E-05,478,0
0.00164709,0.0059156,23207.73712,1.06E-05,0.0001012,552,0
0.000704808,0.0038986,3502.787655,8.88E-06,4.50E-05,295,0
0.000126348,0.0004635,111.4343296,1.20E-05,0.0004115,4,0
0.000249651,0.0013939,489.0307575,1.16E-05,0.0002536,59,0
